2808,2334,17
2775,2296,25
2884,2291,30
2635,1950,27
2673,1925,25
2602,1904,33
2416,1546,35
2429,1124,33
2294,1112,34
2290,1158,33
2231,1179,42
2041,1588,25
1830,1453,28
1881,1445,29
1973,1070,26
2015,846,36
1965,825,24
1657,1078,35
1678,922,32
1817,745,27
1678,1773,32
1615,1584,41
1522,1634,34
1543,1563,32
1096,1478,39
970,1424,44
1433,779,32
1370,888,36
1336,947,36
1151,1053,38
898,1226,42
894,1289,35
906,947,36
1003,1954,38
830,1862,44
645,1617,46
674,1537,47
375,1824,38
324,1849,39
754,2738,43
493,2717,43
379,1461,38
459,1390,42
210,1445,41
80,1314,38
670,1049,31
451,947,33
366,914,36
316,851,27
244,792,31
160,901,30
67,855,36
0,1032,21
