3015,1769,15
2964,1622,13
2787,1558,17
2150,1807,27
2100,1735,17
2117,1672,21
2711,1845,17
2682,1891,17
2665,1862,25
2669,1655,13
2665,1626,8
2610,1617,17
2269,1537,30
2374,1424,17
2285,1394,17
2184,1525,27
2159,1504,21
2066,1449,15
1956,1563,23
1585,2085,27
1543,2123,34
1307,1967,25
1493,1567,16
1670,1495,21
1623,1411,21
1750,1411,21
1189,1377,21
1185,1318,12
1155,1339,17
1147,1424,17
1067,1672,16
1041,1676,17
1007,1508,17
328,1984,22
341,1929,17
206,2030,17
92,2030,17
88,1980,13
109,1971,13
16,1975,13
37,1971,13
21,1946,12
151,1912,9
168,1895,13
50,1887,21
50,1845,13
63,1820,14
269,1617,17
231,1601,13
544,2072,12
497,1975,17
2235,1752,17
2678,2098,17
2610,2043,17
2635,2026,15
2589,2001,17
