2129,2270,31
2526,2612,25
2437,2570,26
2370,2443,25
2222,2363,28
2425,2350,20
2496,2220,28
2492,2140,20
2344,2186,22
2332,2148,28
2720,1879,16
2745,1870,13
1876,1942,29
1969,1651,26
2134,1609,22
2269,1352,25
2336,1002,17
577,2422,17
510,2270,24
506,2228,25
615,2190,21
548,2186,21
556,2131,17
590,2127,13
472,2119,21
497,2102,22
531,2072,15
345,2081,13
328,2056,21
253,1988,17
269,1967,18
354,1727,20
784,1984,26
1058,2085,17
1088,1980,25
1497,1849,21
1522,1836,17
1480,1824,18
1530,1887,13
1193,1874,17
1847,1424,17
1872,1424,13
1691,1145,17
1699,1086,13
1560,998,21
1535,1006,21
1493,960,21
1374,872,22
1332,787,21
1307,825,18
1277,855,22
1522,1226,17
1041,1836,21
1417,1706,22
1370,1638,21
1328,1752,17
531,1820,21
738,1866,24
784,1773,22
986,1727,17
1020,1744,17
1071,1735,21
1130,1710,25
1197,1685,27
1239,1638,17
1117,1655,20
1088,1609,22
797,1668,24
767,1647,25
1037,1575,17
1071,1512,15
1159,1449,17
1235,1263,12
1362,1285,12
1303,1230,24
1362,1171,16
1396,1137,25
1366,1116,21
1071,1310,26
1113,1179,17
1223,1086,17
965,1179,17
