2505,2633,20
2399,2586,21
2404,2372,26
2475,2258,24
2716,1895,23
2121,2275,26
2332,2203,30
2315,2178,20
2479,2152,25
2201,2380,32
2269,1360,22
2134,1626,27
1965,1659,13
1940,1672,21
1864,1942,26
1703,1158,21
1703,1095,24
1864,1436,17
1830,1436,13
1522,1891,15
1488,1853,18
1514,1845,17
1467,1828,18
1463,1862,13
1408,1706,20
1358,1634,20
1644,1204,15
1518,1230,21
1564,1002,21
1530,1002,15
1497,956,21
1383,863,21
1336,779,22
1307,813,25
1286,846,18
1396,1124,21
1362,1108,21
1358,1162,16
1358,1280,16
1235,1255,17
1231,1209,17
1294,1221,17
1041,2077,21
1075,1975,18
1311,1756,23
1180,1879,18
1029,1832,21
1058,1744,29
1016,1731,15
974,1723,21
552,2418,24
485,2270,26
497,2203,22
577,2186,30
535,2173,18
573,2115,21
535,2115,21
451,2102,21
476,2077,18
501,2056,29
320,2064,25
303,2030,26
227,1967,17
257,1954,23
771,1959,21
1113,1702,21
1227,1622,17
1109,1651,12
1079,1588,13
1024,1579,17
1054,1525,21
1159,1449,22
1075,1301,22
1117,1171,15
1223,1078,22
957,1162,20
729,1858,24
780,1761,21
780,1659,25
759,1638,20
518,1803,26
341,1706,24
425,1664,26
