1855,195,52
1946,334,35
2133,468,35
2255,546,31
2202,551,27
2507,772,27
2498,685,34
2181,907,26
3019,1601,46
2859,2105,34
2189,1983,33
2168,1979,26
2120,1948,27
2207,2048,27
2159,2031,22
2007,1744,22
1911,1618,30
1851,1822,31
1638,1727,30
1685,1623,38
1529,1744,30
1399,1783,26
1338,1788,31
1277,1775,37
1381,1961,36
1446,2191,22
1403,2369,26
1981,776,43
1942,772,52
938,1844,35
877,2000,31
929,2183,37
530,2352,31
486,2374,28
434,2408,30
625,2443,29
577,2434,30
660,2552,31
590,2530,35
495,2595,39
486,2695,24
582,2934,18
199,2296,31
95,2196,33
126,2144,24
278,1770,31
1420,1432,22
1824,264,34
