2837,1237,38
2980,1306,27
3011,2699,38
2959,2665,40
2633,2847,43
2163,2261,35
1555,2131,18
1520,2135,31
1477,2100,27
1568,2196,17
1529,2183,30
2333,1775,22
2285,1753,31
2615,1697,39
1851,959,17
1842,859,25
1612,733,31
1559,733,26
1490,655,29
1299,516,29
1229,377,22
1194,455,27
1333,941,27
1520,1080,26
1273,1002,30
1290,933,35
1086,1184,21
1373,1909,29
1216,1979,26
1303,1792,30
1264,1775,17
1377,1753,22
1068,1783,31
1021,1875,17
890,1892,26
855,1809,28
751,1935,34
695,1935,30
621,1922,35
712,2113,24
812,2356,26
747,2530,24
269,2000,37
208,2161,26
260,2348,39
