2231,2591,30
2644,2548,24
2699,2178,25
2652,2161,21
2876,2136,13
2914,2106,17
2922,2140,21
2901,2178,17
2804,2106,17
2808,2043,21
2876,2022,17
2931,1858,25
2732,1710,18
2737,1634,17
2547,1799,26
2404,1563,24
2357,1474,30
2264,1373,27
2138,1461,34
2125,1402,34
2146,1752,26
1956,2064,18
1695,1740,38
1838,1466,22
1876,1251,17
1771,1167,32
1784,1226,26
1556,1251,46
1661,1499,30
1535,1668,28
1459,1622,21
1611,2338,30
1079,1925,17
1045,1904,30
1121,1925,17
716,1858,23
932,1681,33
839,1647,29
763,1655,29
767,1571,32
573,1626,34
434,1723,30
113,1381,17
139,1377,21
130,1331,17
383,1280,13
463,1285,18
560,1247,17
995,657,17
