350,2658,29
510,2852,25
2387,2544,21
2551,2700,25
2935,2515,13
2956,2536,17
3019,2687,22
2695,1959,22
2758,1891,25
2593,2359,27
2652,1895,17
2606,2072,26
2598,1853,28
2640,1828,22
1202,1841,28
2458,1853,17
2323,2034,22
2264,2026,18
2037,1887,0
2037,1887,26
2252,1622,30
2378,1579,24
2201,1622,30
2222,1424,17
2302,1377,17
1189,1992,30
1159,1841,22
1383,1777,26
1400,1836,21
1560,1735,32
1796,1360,22
1775,1390,21
645,1950,29
738,1221,30
691,1398,36
611,1255,25
565,1209,26
240,1242,29
244,1179,34
202,1209,21
295,1242,22
291,1204,24
42,884,22
1265,716,27
